"Date","EW","MAXSER","MAXSER_ALL_Long_Only","MAXSER_H_ALL_Long_Only","SSE","SZ100","SSE50","HS300","CSI500","CYB50"
2018-04-10,-0.11448055704108,-0.0974052735715738,-0.072250882897668,-0.116004134918941,-0.103707720120861,-0.105841450401088,-0.125901703653713,-0.105404355694967,-0.0962878862848101,-0.103774309489681
2018-04-11,-0.11340689698933,-0.100895547148548,-0.0753474926686231,-0.115785793447,-0.0987182062472877,-0.102451697684545,-0.124476203259067,-0.102859642109076,-0.0928794470668047,-0.106185566432346
2018-04-12,-0.119046506858041,-0.114119302012437,-0.0864209294452324,-0.125491591069844,-0.106562924484439,-0.111320534042567,-0.135679033262409,-0.111904981565577,-0.098137117321846,-0.113121644296716
2018-04-13,-0.119596287798605,-0.112705199483019,-0.0852702030828468,-0.125191220145058,-0.112492467266851,-0.115700700879033,-0.14300393639282,-0.118167332401646,-0.101736023759817,-0.112261642401796
2018-04-16,-0.105492098974969,-0.115774375588457,-0.0847576845408754,-0.129516124894315,-0.126091140101111,-0.127722154215128,-0.162395456755787,-0.13235471999836,-0.103938915761625,-0.104717284188021
2018-04-17,-0.128300639448533,-0.123203753560266,-0.0985989103477383,-0.136469529581872,-0.138410969064172,-0.146086283992392,-0.1715114296213,-0.146073074807199,-0.122053868541253,-0.136082125135324
2018-04-18,-0.104336243857155,-0.120279433498112,-0.0919195161460205,-0.13177050181174,-0.131499256208447,-0.144130618712909,-0.16583268868863,-0.142054518512444,-0.110160844947164,-0.115032261283603
2018-04-19,-0.105433142065714,-0.114760429599806,-0.0884034735121678,-0.123855211143502,-0.12420096840396,-0.1297545161978,-0.15678555476169,-0.131675886725962,-0.105082315222951,-0.118163363358652
2018-04-20,-0.121491244631596,-0.115911846562511,-0.0940637633920781,-0.128493076299297,-0.137077622620254,-0.142649828821413,-0.167842219895459,-0.143290997372369,-0.123547501153534,-0.142432908359345
2018-04-23,-0.138670162559722,-0.130213744524502,-0.108740427868038,-0.135771262279739,-0.138069344690846,-0.143946627146728,-0.162328503815531,-0.142044723267239,-0.132029849998867,-0.158359201599808
2018-04-24,-0.112542600737664,-0.124146249903082,-0.0967210253597992,-0.128221744616579,-0.120955817798462,-0.125920486253072,-0.144119190064309,-0.124467269643738,-0.112167606384437,-0.125660628900215
2018-04-25,-0.108295688442453,-0.111588858243863,-0.0867397675772771,-0.121191114514093,-0.124033246569359,-0.128965405760788,-0.15036404482515,-0.127835695012512,-0.11183525747949,-0.123782528282236
2018-04-26,-0.126706334193108,-0.110666720597347,-0.0910517692965284,-0.126966320910947,-0.136097700075714,-0.154962971194047,-0.161980851459087,-0.144511986077084,-0.128444654816168,-0.142940275839724
2018-04-27,-0.117826628309454,-0.107673262241829,-0.085096468566126,-0.124092923797082,-0.134074643239926,-0.153989466583488,-0.165903727958573,-0.1441971714521,-0.126506151584484,-0.13477306097324
2018-05-02,-0.123985503979607,-0.113480293596672,-0.0903948773866445,-0.127747085004167,-0.134370755155621,-0.150240789400315,-0.166158966397482,-0.142654989823196,-0.127349691854441,-0.137266169465226
2018-05-03,-0.108593907395384,-0.116449928272626,-0.08838486264336,-0.129605131724118,-0.128841553435699,-0.138444997492763,-0.16262460555131,-0.135968254293678,-0.119110717790175,-0.119516717057697
2018-05-04,-0.117432985837545,-0.117013731638768,-0.0907762329968882,-0.131562504113065,-0.131601799708665,-0.143147854132936,-0.168163468275465,-0.140160163648934,-0.119306103177792,-0.131181684090024
2018-05-07,-0.0935356307988768,-0.0980949575879865,-0.0712231689145307,-0.120739345043363,-0.118787795356887,-0.125493722445301,-0.156377864792152,-0.12658600396138,-0.102935162454529,-0.108753798949051
2018-05-08,-0.0919496892868056,-0.0968860715756495,-0.0696775228675747,-0.120817012142753,-0.111805566285945,-0.114789399106494,-0.144108817073565,-0.116451569915841,-0.099555934171667,-0.100583220320266
2018-05-09,-0.0930037462647751,-0.0828908658458194,-0.0600254828574986,-0.110405326284944,-0.112464935039395,-0.11594669397955,-0.145881969824655,-0.118060040297184,-0.101431097365412,-0.100631994873629
2018-05-10,-0.0911804253007951,-0.0844566184018983,-0.0602544185887764,-0.108752175863278,-0.108177212024841,-0.111843722314453,-0.142059365569026,-0.113175857681921,-0.0997411851532141,-0.101121982915454
2018-05-11,-0.105974341227764,-0.0858852722349176,-0.0646145900323457,-0.116427916903882,-0.111309424309553,-0.118454333957576,-0.143531701588545,-0.11778144529982,-0.107078048041854,-0.115862549944865
2018-05-14,-0.113682117238076,-0.0719856335906429,-0.055713590080663,-0.11175770910655,-0.108283969641506,-0.107959970360046,-0.134472937338649,-0.109477127532954,-0.110623301741806,-0.117192357307804
2018-05-15,-0.097368123109164,-0.0701301348698694,-0.0500417272081813,-0.107429329790818,-0.103202868970478,-0.104041191564812,-0.13532320824659,-0.106104829625378,-0.102722190891672,-0.108636067268521
2018-05-16,-0.105677954306351,-0.0760537904917559,-0.0562309291063582,-0.110889985399363,-0.109538933519504,-0.10892965020063,-0.146025934362857,-0.11322415051875,-0.105181274717518,-0.116953530184443
2018-05-17,-0.110482347837617,-0.0658803358145071,-0.050670460233406,-0.108570165554951,-0.113832556297085,-0.115569853485141,-0.151025401568333,-0.119783320064193,-0.10969570551562,-0.126663030065871
2018-05-18,-0.104283351698458,-0.0532320939840467,-0.041155939867222,-0.10088685389104,-0.102869953771143,-0.111755148693972,-0.138559581358666,-0.110896299105786,-0.106510670337308,-0.121113943523555
2018-05-21,-0.0871127646033374,-0.0652071100361236,-0.0455797128997487,-0.104668203325054,-0.0971002664726308,-0.106514207309377,-0.136903046170181,-0.106755188347759,-0.0950274940475263,-0.105747156079134
2018-05-22,-0.0832472150269354,-0.068516247926818,-0.0463919042731835,-0.106061148229544,-0.0969572674545199,-0.11032991861896,-0.142499431843006,-0.110179879427366,-0.0919414183637817,-0.1042407511954
2018-05-23,-0.095217988395109,-0.0752830145573944,-0.0550498846876065,-0.113962134832432,-0.109707779118492,-0.122653327479422,-0.156426586415342,-0.121940096380657,-0.103724006738783,-0.120196197042471
2018-05-24,-0.0992164305751548,-0.0806805078565869,-0.0597465137784363,-0.118383461845071,-0.113729169973578,-0.130585497800858,-0.162090239361476,-0.12817374487031,-0.106887580821888,-0.126517827659883
2018-05-25,-0.12536300817325,-0.086580697624911,-0.0688499718601113,-0.131329366560537,-0.117478890788364,-0.137293339122827,-0.163468275465141,-0.130615494483341,-0.118038855312873,-0.148905347653245
2018-05-28,-0.135408067219112,-0.0876996672225527,-0.0712183225348457,-0.135762744347348,-0.119226625349597,-0.130060296492143,-0.159725511804934,-0.126797399020704,-0.121993509210982,-0.15445107043326
2018-05-29,-0.140844397222119,-0.083168398903244,-0.0702378594009104,-0.136988158959434,-0.123334546062401,-0.139125001333637,-0.162804404057536,-0.133460443724608,-0.13031221720536,-0.158712957268448
2018-05-30,-0.167192792914678,-0.10919421985695,-0.0951943102770257,-0.156483588463191,-0.145533668683356,-0.157744182877149,-0.180879497595194,-0.151829262042172,-0.153093318803377,-0.186780189906809
2018-05-31,-0.155853304994112,-0.107078809241099,-0.091390860199031,-0.153238871543387,-0.130354421240271,-0.1374656550754,-0.164411274623672,-0.133832663042426,-0.142379761233392,-0.180835300667093
2018-06-01,-0.171600854399052,-0.103303792207981,-0.0927845937762413,-0.156011209232798,-0.13606763937839,-0.146286782460572,-0.167901943175499,-0.141073399417069,-0.152716706389564,-0.19321058217195
2018-06-04,-0.174085092782492,-0.108430788672532,-0.0973619715724113,-0.154338343740951,-0.131557691956517,-0.138397288519913,-0.153005385468193,-0.132647438372532,-0.153009858988681,-0.19446414425607
2018-06-05,-0.150152140540065,-0.0983544512658564,-0.0835120474847668,-0.148063547770277,-0.125091832620914,-0.12411418830631,-0.149095396623874,-0.124050857824294,-0.138713043695982,-0.176466334065328
2018-06-06,-0.151184581281354,-0.0981732067457224,-0.0836224754345816,-0.150370085578904,-0.124817915051842,-0.127293981281576,-0.15375884179586,-0.125865256151357,-0.139431394243895,-0.185539522244843
2018-06-07,-0.159348849390242,-0.106151070553508,-0.0914083135909457,-0.155167792945886,-0.126414222362069,-0.129574148097912,-0.152797925653317,-0.127309257531803,-0.144832436537753,-0.189349543677615
2018-06-08,-0.168594145704389,-0.108540401423814,-0.0949607349374995,-0.158062316994109,-0.138312358739306,-0.139305168129843,-0.166362968548777,-0.139017309109464,-0.155073253871641,-0.20042136729089
2018-06-11,-0.175988611145787,-0.102010098751739,-0.0930456303019349,-0.157614208826251,-0.142347796649217,-0.137602138972413,-0.163745831550802,-0.138933935627016,-0.160579664181551,-0.204605887593158
2018-06-12,-0.164965804328134,-0.0997574874562804,-0.0890987746423054,-0.15361755648278,-0.134757330104385,-0.124437683324748,-0.155166739539545,-0.128461679520079,-0.151489996148925,-0.192692002150568
2018-06-13,-0.179953509716992,-0.10049141543699,-0.09273357312489,-0.162773078872204,-0.143186967704417,-0.137405465274209,-0.160219643364004,-0.1370300133147,-0.164356071761133,-0.20818044566487
2018-06-14,-0.187092335007153,-0.0999920242713775,-0.0934107723427822,-0.167928929747778,-0.144770632665303,-0.145869278622214,-0.16032305893839,-0.140441036610299,-0.167349596471796,-0.211977012048438
2018-06-15,-0.205455865205584,-0.109624697223474,-0.105618807122002,-0.176384749210669,-0.151024100531963,-0.153802052854698,-0.161367273339936,-0.144981474457759,-0.182698303500423,-0.2318142395907
2018-06-19,-0.256921639323196,-0.135669012739273,-0.136609180295642,-0.202696415731107,-0.183073298936779,-0.193471560520242,-0.182803215878596,-0.175122810734222,-0.233703427933046,-0.280079182964564
2018-06-20,-0.245645442400053,-0.122461368340732,-0.124987590488122,-0.193077006059813,-0.18085133580468,-0.188092927416535,-0.183259627471325,-0.17185917170951,-0.225255506261274,-0.272358787857045
2018-06-21,-0.265477441700736,-0.1289702145651,-0.134965850004707,-0.201055133007683,-0.192067066258554,-0.2023387864488,-0.189319025730989,-0.18153550719438,-0.241521377039251,-0.295595657831373
2018-06-22,-0.248988922474507,-0.116707078771659,-0.121599342234459,-0.192448227982167,-0.188147657021491,-0.196381606560407,-0.187855176703897,-0.177904660372652,-0.230959239418785,-0.278273403236054
2018-06-25,-0.251569024291536,-0.105692216714051,-0.115078049815122,-0.188867989535692,-0.196695008940951,-0.205075510017979,-0.202707099117698,-0.188936156641917,-0.236188741986367,-0.283128433490292
2018-06-26,-0.233381116371426,-0.104465755444212,-0.109105204808287,-0.18483302166882,-0.200860803519631,-0.208238393483881,-0.212056307108421,-0.195625625728237,-0.230935393757444,-0.267309780643456
2018-06-27,-0.238252088780712,-0.107965060708727,-0.114393419203537,-0.189212719509043,-0.209662969013603,-0.227762032474713,-0.229054809940091,-0.211992569281428,-0.23850415570263,-0.273267564305326
2018-06-28,-0.243716795255659,-0.115144826244349,-0.120335530397119,-0.195112610693119,-0.217046381970325,-0.236228261466912,-0.237687338570331,-0.220133329232998,-0.246609892134151,-0.274245297880776
2018-06-29,-0.211719393879533,-0.102506550544061,-0.101683811735382,-0.185236829989465,-0.200043264928859,-0.210857555702239,-0.220482004589891,-0.200210483873724,-0.222368541849732,-0.243716912492287
2018-07-02,-0.224538439950318,-0.0970529896990451,-0.104172649082577,-0.186942067935248,-0.220231973063368,-0.231941700843,-0.249883146687605,-0.223678296811876,-0.234139654500212,-0.255272557249835
2018-07-03,-0.21346534901122,-0.0983213022337875,-0.100008715590626,-0.184064636441184,-0.217048910440193,-0.232422816645158,-0.249065880750212,-0.2233782889529,-0.225443588915106,-0.242167339325691
2018-07-04,-0.234209875618769,-0.0937989413246185,-0.107962506187753,-0.189110179345421,-0.224848116219713,-0.250369039976698,-0.255525739319198,-0.233750542440178,-0.236738682551056,-0.261748360306037
2018-07-05,-0.251335552698113,-0.0869782932828846,-0.10875052011875,-0.190257804928482,-0.231940474200477,-0.260206750960571,-0.253661744315836,-0.238604883727023,-0.257392155015875,-0.275219107066874
2018-07-06,-0.252788329609173,-0.0944431913513402,-0.11344182991368,-0.19288543838609,-0.228190753385692,-0.255389755132188,-0.244778063576374,-0.233437322389994,-0.255325481354481,-0.271727521798584
2018-07-09,-0.240430125842841,-0.0817435204739405,-0.103114608316006,-0.18630643527308,-0.209120190815194,-0.230845199682182,-0.223193441503718,-0.212010565197038,-0.23879432759408,-0.256905103219852
2018-07-10,-0.237167236170712,-0.0788497675615051,-0.0920769957126467,-0.177939485743876,-0.205603932051587,-0.227550663607657,-0.223211044154678,-0.210112565591126,-0.234474984112828,-0.250905833156271
2018-07-11,-0.256663183218154,-0.0619170758871774,-0.0900834764283395,-0.177396514849647,-0.219609969475751,-0.24173834587556,-0.235454630895984,-0.223777160449534,-0.249434559755439,-0.266440248088684
2018-07-12,-0.228581745076479,-0.064506841509548,-0.0757511941825474,-0.167060929853709,-0.202785250030553,-0.221277839544458,-0.222143883440274,-0.207028202333319,-0.229114032337101,-0.239801493174088
2018-07-13,-0.230009083617064,-0.0661793005393887,-0.0808116970624909,-0.170461984748533,-0.204604343630294,-0.216387569175495,-0.221439777401905,-0.204378019014166,-0.224392293320711,-0.238247434991091
2018-07-16,-0.234677888548157,-0.0756489070914431,-0.0903214235442246,-0.177439121524224,-0.209420235906239,-0.217801727547946,-0.230272221853754,-0.209071536042516,-0.225731376240421,-0.242274979719319
2018-07-17,-0.228797624049701,-0.0666966115018809,-0.07946231792511,-0.169710824789207,-0.213891694397895,-0.221406069990473,-0.236031117714899,-0.214244336696747,-0.22558293699857,-0.237941332621713
2018-07-18,-0.238573853077557,-0.0618033110824779,-0.0765180085794249,-0.167245551070765,-0.216944962234494,-0.23056498495557,-0.239075433331688,-0.218357200701157,-0.231478776765264,-0.248854498779798
2018-07-19,-0.247801941293699,-0.0585017767552859,-0.0766605539728027,-0.167319568329795,-0.221078167645981,-0.230805542856649,-0.237377091847174,-0.219035806177155,-0.238231420951036,-0.253360258381797
2018-07-20,-0.233633617919726,-0.0618370781207619,-0.0728495197216588,-0.164986893965967,-0.205141503006773,-0.222672270155985,-0.216127234475797,-0.204331548548538,-0.22870448310356,-0.242129216686282
2018-07-23,-0.22292951807368,-0.0584524179066925,-0.0634032066369848,-0.158226967056957,-0.196637135075075,-0.218590032770227,-0.205739470078479,-0.196846842229352,-0.222929063926641,-0.229919320161216
2018-07-24,-0.215567858512726,-0.0649280237865542,-0.0604435546729206,-0.155380236671668,-0.183708506755932,-0.205164687549508,-0.194181129392372,-0.184100494659883,-0.209420794847429,-0.222983242296846
2018-07-25,-0.2142779391048,-0.0754506177151487,-0.0708180699456562,-0.162172279806599,-0.1842465089557,-0.206764447917604,-0.194148438754876,-0.185000973829611,-0.20882241778314,-0.222505027423075
2018-07-26,-0.222216754337399,-0.0794667503253363,-0.077175658708827,-0.166513381535538,-0.190264548183506,-0.217547078389064,-0.204425872250646,-0.194456119009951,-0.214065184499843,-0.237321279104255
2018-07-27,-0.232145774898025,-0.0770351202907895,-0.0834664368428062,-0.170647466694304,-0.192689631728365,-0.222381990245226,-0.206280437262423,-0.197877393143556,-0.21767005235315,-0.245566981757759
2018-07-30,-0.251376150578655,-0.0612183415191494,-0.0815680019407661,-0.169720505268544,-0.193966228070792,-0.230597596152201,-0.20118289814446,-0.199277657615177,-0.227229032808053,-0.260965164316987
2018-07-31,-0.254902167662609,-0.0648070536839502,-0.0844877290522251,-0.171111052496569,-0.191901030070531,-0.230665234189659,-0.19998340321481,-0.198690626292033,-0.226697721666287,-0.263589459538707
2018-08-01,-0.264820690077676,-0.0623796674834822,-0.0907056968621724,-0.17590250241605,-0.206472601921919,-0.246885278440235,-0.217233686821807,-0.214697423736613,-0.239118628588325,-0.272553886070494
2018-08-02,-0.288102989390712,-0.0635346006472016,-0.107030055701128,-0.187922935942625,-0.222348583284286,-0.267683572351261,-0.23292927914944,-0.232108130395215,-0.25541743618603,-0.291208190536954
2018-08-03,-0.30274502924355,-0.0638016672194355,-0.111073128567772,-0.190875105304847,-0.230097219666439,-0.286113125825471,-0.24135623396312,-0.244790467176247,-0.265292818759859,-0.303678778640336
2018-08-06,-0.316869621278305,-0.060174310989923,-0.125784161030457,-0.200056944884488,-0.240010507197009,-0.299992612154837,-0.243546192342281,-0.254360421742255,-0.280867016323547,-0.319129660142278
2018-08-07,-0.297992799985989,-0.0626350307404994,-0.11499395799621,-0.192482086455333,-0.219159620898085,-0.277170612319504,-0.220523496552866,-0.232583769278694,-0.261250830127085,-0.297647552834897
2018-08-08,-0.310018436968587,-0.0575988202673917,-0.118551696550645,-0.195063808745228,-0.229078246309488,-0.293191768531363,-0.230827962691181,-0.244967237182751,-0.272622527950096,-0.314334616982405
2018-08-09,-0.285951079393452,-0.0630659215477599,-0.110287353597452,-0.189544433638005,-0.214943537863135,-0.270914295158304,-0.21271609218634,-0.226055124450868,-0.254111737192197,-0.289331211173075
2018-08-10,-0.281700938324696,-0.0716067653564441,-0.116140186119928,-0.193639883574064,-0.214682824525596,-0.266013154390464,-0.213159930456955,-0.224348929413868,-0.250275417388495,-0.286101999364251
2018-08-13,-0.275526114051075,-0.0837286560238254,-0.124307344877838,-0.19973267390733,-0.217334065653126,-0.265385690810829,-0.220923013863031,-0.227691841585827,-0.246585152260509,-0.276054441371587
2018-08-14,-0.282367852734267,-0.0886442075953552,-0.134042503042081,-0.20633694203244,-0.218712924554674,-0.270684205048737,-0.223848825918898,-0.231662560636554,-0.249177175648334,-0.283488356056484
2018-08-15,-0.301628507039854,-0.0955890923615288,-0.15901777520184,-0.223327953777526,-0.234925192409534,-0.288687196018858,-0.242859374621818,-0.250099717874158,-0.264837366628235,-0.306005941525479
2018-08-16,-0.310042943197774,-0.114605233799092,-0.17835293563896,-0.239149436987958,-0.240000674258632,-0.295351757049001,-0.243977771623835,-0.253573385179794,-0.271459753888929,-0.308637524898851
2018-08-17,-0.323969377104585,-0.113528143259901,-0.182552385451743,-0.243396655307528,-0.250177765478801,-0.307365560845146,-0.253719267264507,-0.264304417997282,-0.284178880613119,-0.320839012018164
2018-08-20,-0.318655371006364,-0.134905153617501,-0.203126049823673,-0.261002739501617,-0.24189028407359,-0.301619951127492,-0.242731441069311,-0.255732439460259,-0.279764005451118,-0.312869698500381
2018-08-21,-0.311693288323584,-0.146145308537,-0.211274659741671,-0.265979493883948,-0.231955925960784,-0.286753875448178,-0.229134964868566,-0.24220156108873,-0.270921885190294,-0.304655951588735
2018-08-22,-0.325167596432392,-0.147337591706872,-0.216473179227325,-0.269523781887354,-0.237355051953033,-0.293402332183688,-0.229835927576407,-0.246459986992825,-0.279113167931878,-0.313827810129075
2018-08-23,-0.316527517077687,-0.148634878418156,-0.215051706189591,-0.268414679500121,-0.234541145930639,-0.291545507012515,-0.226405296637674,-0.243710256646814,-0.275141822070829,-0.305315248999703
2018-08-24,-0.318560485854619,-0.140831109071199,-0.212112110647372,-0.266263732169399,-0.233190943020932,-0.292553635856534,-0.222969322037042,-0.242500885558505,-0.276837397627595,-0.311368899887147
2018-08-27,-0.299572260553159,-0.147565248423328,-0.205117354492968,-0.261225905352598,-0.218731185725945,-0.270054124521225,-0.207145481823849,-0.223994933808061,-0.260774811112555,-0.291189129217249
2018-08-28,-0.297099259707531,-0.140186607188739,-0.197790903120452,-0.256036521695915,-0.219551252786585,-0.270442439325561,-0.210664126017378,-0.225453514158116,-0.25866715272073,-0.289931642743778
2018-08-29,-0.302477111710944,-0.138839060777356,-0.201298719035651,-0.257723489636769,-0.221991507150654,-0.274218695113293,-0.213073488867423,-0.228550861810731,-0.263473096728733,-0.294546724620555
2018-08-30,-0.315604242817247,-0.132620348240196,-0.204781922305786,-0.260648812362515,-0.230857446273528,-0.283422903407045,-0.220702666392987,-0.236632850291067,-0.274626755785852,-0.308749650308879
2018-08-31,-0.325547753915061,-0.140457412717806,-0.206146403833125,-0.261857346944739,-0.234365557745336,-0.289651440660003,-0.222190404732095,-0.240412220365681,-0.282421008266099,-0.320381540345247
2018-09-03,-0.320011707693659,-0.135848230550747,-0.205295360230409,-0.260783765343885,-0.235634006795966,-0.293027907333474,-0.224892725987391,-0.243300450922974,-0.278836707295699,-0.316037241333689
2018-09-04,-0.311658029911518,-0.141683768369431,-0.207417689076678,-0.262013510902548,-0.227249038830274,-0.284350108170535,-0.214030004347226,-0.233716145183757,-0.271175245342048,-0.307751173532575
2018-09-05,-0.319597728549065,-0.15486085921494,-0.213464332648055,-0.266497024267301,-0.240240878896127,-0.298644280086698,-0.232641035739983,-0.248695353067335,-0.282389561800204,-0.319668983364515
2018-09-06,-0.323167867418992,-0.166532321279063,-0.225883718767749,-0.274828403568236,-0.243821192229732,-0.307787694668211,-0.240561285672479,-0.256727681932442,-0.285621990230433,-0.324145029732857
2018-09-07,-0.323187569430222,-0.154972851982876,-0.215024837673976,-0.267768810032097,-0.24081287496857,-0.30789961951591,-0.233757546743682,-0.253364723677272,-0.28585567771158,-0.326574787368177
2018-09-10,-0.342062259637889,-0.140787981366396,-0.21779943896723,-0.271334670654105,-0.250032237990822,-0.321743273789717,-0.241380751941242,-0.264202137413622,-0.298806703492316,-0.351240135066271
2018-09-11,-0.337257132373458,-0.138995558500953,-0.215977393274506,-0.269241280658257,-0.251348447027855,-0.321106952848035,-0.245988245829822,-0.265536340929204,-0.299101048374501,-0.349730366420235
2018-09-12,-0.335105687439675,-0.130453881432281,-0.213512215084904,-0.267520528196557,-0.253789544215213,-0.328808429148854,-0.251451039955189,-0.270590459658966,-0.300431785312742,-0.351232286287569
2018-09-13,-0.331056768331462,-0.127656150366313,-0.207214614186217,-0.263684689999747,-0.245229830887508,-0.324112014226534,-0.24078791980358,-0.262721916405555,-0.296372359540112,-0.347743504154528
2018-09-14,-0.342370287673249,-0.108798105584708,-0.192867973714379,-0.252830760300762,-0.246616275198661,-0.323532460923433,-0.237610326972385,-0.261463569091218,-0.303992985798716,-0.358847844136712
2018-09-17,-0.353822896722693,-0.105851806302096,-0.199157827434498,-0.257635602446585,-0.255003771634221,-0.331637953715855,-0.245638393142007,-0.269930305691379,-0.314081041864635,-0.366767261847032
2018-09-18,-0.337350926667902,-0.0985909970473559,-0.184857614841258,-0.24742145741846,-0.24147308654531,-0.321234579383,-0.227128262659214,-0.255235387715168,-0.301992036741395,-0.354871316470047
2018-09-19,-0.329797001310688,-0.0948288872374753,-0.175698935801497,-0.241001272378918,-0.232792006663923,-0.310283659032627,-0.218229493933215,-0.245428524893021,-0.294035335693259,-0.347099343673914
2018-09-20,-0.32881123848814,-0.0945998487684468,-0.176790401564119,-0.241582778400805,-0.233243479005975,-0.311117257583563,-0.218121049029984,-0.245965441008136,-0.294543993456751,-0.349108070394577
2018-09-21,-0.319757509432489,-0.093477503039949,-0.170035044893529,-0.23752997361235,-0.214071777640742,-0.292342065685795,-0.191031512202881,-0.223103794290739,-0.283852940229658,-0.33716727485358
2018-09-25,-0.325153056390899,-0.0998649130798352,-0.17701938791536,-0.242666870499832,-0.218664040803886,-0.29897079466038,-0.199145076962877,-0.230092815643234,-0.285740473360223,-0.344291162779748
2018-09-26,-0.322256877125659,-0.0970336494402971,-0.166592072660303,-0.235070268934905,-0.211450878151633,-0.291613748961022,-0.188151278439676,-0.221564801811437,-0.282300736711707,-0.339419874341055
2018-09-27,-0.336382895229291,-0.0915283739186598,-0.17294169639625,-0.239318246528161,-0.215675951301671,-0.297189257066615,-0.190451567720385,-0.224674450469659,-0.291280118560628,-0.353346971520708
2018-09-28,-0.330776904348108,-0.0857827170752352,-0.162847480440532,-0.231234838732012,-0.207366837432031,-0.291124983618913,-0.180638404143664,-0.216639160251351,-0.284521661994904,-0.344263692054291
2018-10-08,-0.359375713991927,-0.0804363135010236,-0.176285739924337,-0.241625336512261,-0.236820701987518,-0.323536285693408,-0.21830964886169,-0.250345282393502,-0.307508283386609,-0.375819706825692
2018-10-09,-0.363205111870064,-0.0943376488942281,-0.189536270754941,-0.248697057464605,-0.235555624230047,-0.323477907625363,-0.216788276885928,-0.250848256844997,-0.309236944798486,-0.381889055270541
2018-10-10,-0.363964317342452,-0.086354468374773,-0.184938120440121,-0.244202718498837,-0.234200645321699,-0.328415081752445,-0.216036077890473,-0.252464016711144,-0.30998301592771,-0.383029931317582
2018-10-11,-0.410568249913818,-0.0708417376926339,-0.206978211656726,-0.260379272969888,-0.274200757698138,-0.363499092824953,-0.248586208511573,-0.288338304989766,-0.358042008901585,-0.425873611116563
2018-10-12,-0.414020686270176,-0.0674182414282529,-0.20589689901051,-0.259599746200241,-0.267611284280082,-0.3575626472159,-0.231729155553684,-0.277720031390344,-0.362421413642341,-0.423370411337674
2018-10-15,-0.421246294641414,-0.0638665118834651,-0.219358649937839,-0.271322510660801,-0.278515731999051,-0.367263270391711,-0.241678111009232,-0.287805717006254,-0.374177622754484,-0.432688593538102
2018-10-16,-0.43500535402102,-0.0737402593233986,-0.238862408286747,-0.28712471177627,-0.284631538728433,-0.377255985211426,-0.240731025521015,-0.293609513688855,-0.389002172339748,-0.446822562099258
2018-10-17,-0.426624751463283,-0.0975587392852921,-0.252001488689555,-0.297957600460574,-0.28033735406866,-0.3716961787931,-0.236417747369897,-0.289674786469349,-0.383979679919688,-0.441344675192311
2018-10-18,-0.440067642794566,-0.0875451691782115,-0.24658377523205,-0.294653222240556,-0.301463000759946,-0.38417298105994,-0.255323937499273,-0.306498689601208,-0.401107124249011,-0.452557776822222
2018-10-19,-0.421471196810837,-0.0939992024963439,-0.242675113319427,-0.291719297303451,-0.283469566353371,-0.366839123531817,-0.231041080501009,-0.28587081438352,-0.384784172919198,-0.427720877246785
2018-10-22,-0.390994927431897,-0.0935686684962366,-0.213933393950365,-0.27036886388667,-0.254136225528275,-0.336397376690926,-0.201546267153548,-0.255043583146256,-0.354208222699401,-0.39297881894942
2018-10-23,-0.40130817126367,-0.0847863502832599,-0.215239867308627,-0.270149616422383,-0.271007019313297,-0.353768072793022,-0.225228433687828,-0.274827244905049,-0.366069650792213,-0.407221549158304
2018-10-24,-0.404056424013414,-0.0842743601484263,-0.217476546749765,-0.272343137392656,-0.268627448226068,-0.356319596973922,-0.221243633576931,-0.273739289298011,-0.367272068265359,-0.413378355422975
2018-10-25,-0.410252709652797,-0.0902169055661479,-0.231871412247369,-0.282330197080629,-0.26848585391344,-0.356787225429325,-0.218851559044792,-0.272348136682396,-0.36892159188866,-0.417470932889019
2018-10-26,-0.409455959165866,-0.088182430572532,-0.233244801520202,-0.283224378682346,-0.26987735516433,-0.36077525269148,-0.223940296837275,-0.277057371662356,-0.368990446235784,-0.426275580711516
2018-10-29,-0.416693372086187,-0.0884036516709028,-0.239862363715628,-0.28787803675484,-0.285818795802179,-0.381984004811963,-0.248877280918506,-0.29909598998607,-0.379636490777094,-0.433370316031076
2018-10-30,-0.409820818871374,-0.0915610456356944,-0.238413505814464,-0.286317039960667,-0.278529779053875,-0.378405429240849,-0.240681989564771,-0.291493968520816,-0.373374471073424,-0.424444012138699
2018-10-31,-0.403576673436244,-0.0877898164845057,-0.230901986577337,-0.280890160133946,-0.268771290067469,-0.369061314887474,-0.229531967514307,-0.2815704739418,-0.363238723684822,-0.419423596904668
2018-11-01,-0.393910291502438,-0.0864822909078646,-0.2265201194683,-0.277499982391552,-0.267800919520209,-0.359976077070323,-0.22669008238355,-0.276283319494702,-0.359299420431201,-0.412268313863692
2018-11-02,-0.366672004917873,-0.0999519788210806,-0.20830171094284,-0.263477034603413,-0.248067897844199,-0.332204824886933,-0.200723971887309,-0.25049403344279,-0.338589165485313,-0.380329390817043
2018-11-05,-0.36208267739835,-0.0883464050257764,-0.19988892270775,-0.256958851399791,-0.251171173195972,-0.337149447250282,-0.210524562141916,-0.256737932770448,-0.338159645510399,-0.37945593387292
2018-11-06,-0.365126108189601,-0.0892713644386568,-0.208056999723645,-0.262455348480119,-0.252877609416022,-0.344300961889388,-0.214268268801281,-0.261222104907076,-0.338566661142422,-0.381155194461904
