"Date","EW","Factor","MAXSER","MAXSER_Fac_Constraint","MAXSER_H","MAXSER_Stock_Long_Only","MAXSER_ALL_Long_Only","MAXSER_H_Stock_Long_Only","MAXSER_H_ALL_Long_Only","CYB_ETF","SSE50_ETF","SSE380_ETF","SSE_ETF","HS300_ETF","CSI500_ETF","SZ300_ETF","SZ_ETF","SZ100_ETF","Med_ETF","Bat_ETF","Tech_ETF","Gold_ETF","Bond_ETF","HSI_ETF","FinH_ETF","Brok_ETF","Insur_ETF","Bank_ETF","Bonus_ETF","Fin_ETF","NewE_ETF","SSE","SZ","SZ100","SSE50","CSI500","HS300","CSI100","CYB","SSE380","CYB50"
2019-12-19,-0.0735114484799899,-0.00336659639440084,-0.0524974849590967,-0.0512195633107293,-0.0503631370133436,-0.0466641315500277,-0.0422190180542336,-0.044171121721515,-0.0416700773209319,-0.0959622443628737,-0.0188754177469386,-0.124113475177305,-0.0614784093681388,-0.0526617803237636,-0.195470629865535,-0.152846534653465,-0.105761641673242,-0.0567887532371428,-0.14000927213723,0,-0.0116822429906543,-0.0765778401122018,-0.0022517223995967,-0.0567640186915895,-0.0319199618866115,-0.142210144927537,-0.0531340805313405,-0.0429654591406911,-0.00446827524575499,-0.0254567172568848,0,-0.152382450733468,-0.119598888413852,-0.0790787296690831,-0.0514333744376196,-0.218795716603853,-0.08262995499882,-0.0636176634578681,-0.100989925008725,-0.195043743286355,-0.17446286098942
2019-12-20,-0.0741964050533676,-0.00763351712735783,-0.048348980387602,-0.047256783170757,-0.0465870813765463,-0.0423276812022186,-0.0383786340890938,-0.0410824847902507,-0.0390837567174797,-0.104352385946513,-0.020505192800515,-0.126477541371159,-0.06635764820688,-0.0536044054179688,-0.20339702760085,-0.152227722772277,-0.109707971586423,-0.0575286718460958,-0.145108947612427,0,-0.0241433021806855,-0.0737727910238427,-0.00115946899680697,-0.0561495327102808,-0.0300142925202466,-0.136775362318841,-0.0514736405147361,-0.0429654591406911,-0.00446827524575499,-0.0244263631253502,0,-0.155789704351638,-0.125311158614792,-0.0819124816134251,-0.0530323866774344,-0.227299973650544,-0.0848844559709412,-0.0652782736865058,-0.110395091297548,-0.20212512212764,-0.185228815149144
2019-12-23,-0.0857944690093247,-0.01723011262878,-0.0516715985951152,-0.0503583595580328,-0.0488418199129972,-0.0456939646830877,-0.0418146842841299,-0.0423823006695466,-0.0417515852615828,-0.123754588358679,-0.0289800230791126,-0.143617021276596,-0.0773359355940476,-0.0658585316426364,-0.221656050955415,-0.170173267326733,-0.12865035516969,-0.0739918608953003,-0.147890588780716,0,-0.04595015576324,-0.0706872370266477,0,-0.0518481308411221,-0.0381133873272975,-0.161231884057971,-0.0726442507264423,-0.0539174389216514,-0.0107238605898122,-0.0397099494097798,0,-0.167641485447954,-0.140127575887131,-0.0957941822833034,-0.0619541017162907,-0.242251948488603,-0.0963098122160363,-0.0755462226998577,-0.12801038379365,-0.215577211657321,-0.199879164413647
2019-12-24,-0.0810334918037856,-0.0110284770508891,-0.0517434058158655,-0.0504929668261113,-0.0523600617354548,-0.0453596215008389,-0.0412867470350201,-0.0430648591327265,-0.0417860991444221,-0.106449921342423,-0.0260464279826751,-0.136524822695036,-0.0702610392778727,-0.0609097498980591,-0.209907997169144,-0.160891089108911,-0.116811365430148,-0.0654827968923409,-0.146963375057953,0,-0.030373831775701,-0.0656381486676015,0,-0.0518481308411221,-0.040495474035254,-0.153079710144928,-0.0660024906600246,-0.0480202190395957,-0.00804289544235903,-0.0345581787521068,0,-0.162042610336105,-0.128748610517315,-0.0883113217821258,-0.0580177088955318,-0.230668918491953,-0.090418541715784,-0.0716518245825715,-0.111317983595816,-0.206360960719434,-0.180344629713418
2019-12-25,-0.0830254522954453,-0.0114450180002075,-0.0572409212292547,-0.0557170795751328,-0.0590703021738268,-0.0504352611678603,-0.0459768561220113,-0.0491490384674516,-0.0475275174367566,-0.0991085474567385,-0.0286540680683975,-0.125886524822695,-0.070748963161747,-0.0592601559832,-0.206369426751593,-0.15779702970297,-0.112075769534331,-0.0628930817610053,-0.147426981919335,0,-0.0241433021806855,-0.0597475455820475,-0.00030161868695322,-0.0561495327102808,-0.0466888994759399,-0.149456521739131,-0.0672478206724779,-0.0497051390058973,-0.0116175156389631,-0.0359319842608194,0,-0.162267363213293,-0.12530329200513,-0.0861855548905827,-0.0614005612102332,-0.227535002450142,-0.090894863988463,-0.0744680242937621,-0.104024222156947,-0.203713624856282,-0.172006422494182
2019-12-26,-0.0744415785727397,-0.00417593272854888,-0.0523248706784883,-0.0509376479677849,-0.0543202070562905,-0.0455437112686955,-0.0412112204290849,-0.0448412773681536,-0.042687461481513,-0.0949134766649188,-0.0214830578326608,-0.128841607565012,-0.0624542571358869,-0.0524261240502123,-0.200424628450107,-0.152227722772277,-0.104972375690606,-0.0541990381058072,-0.14000927213723,0,-0.016355140186916,-0.0594670406732115,0,-0.0500046728971967,-0.0362077179609327,-0.127717391304348,-0.0539643005396427,-0.0438079191238416,-0.0017873100983018,-0.0264870713884192,0,-0.155110669721434,-0.118964087216759,-0.0788228726881032,-0.0533432620666965,-0.222163469162195,-0.082894654415775,-0.0669287703085615,-0.0993841526638601,-0.198141129619935,-0.166814906366218
2019-12-27,-0.0721925526280376,-0.00352502437819502,-0.0460054090702197,-0.0449294895829858,-0.0486176378288379,-0.0393040796482851,-0.0354348051975033,-0.0370397014439604,-0.0357037237202096,-0.109596224436287,-0.0192013727576537,-0.132978723404255,-0.0617223713100759,-0.0533687491444172,-0.206794055201699,-0.15779702970297,-0.110497237569059,-0.0593784683684783,-0.144645340751046,0,-0.0334890965732086,-0.0566619915848526,0,-0.042630841121496,-0.0352548832777502,-0.146739130434783,-0.0635118306351181,-0.0438079191238416,0,-0.0287195053400774,0,-0.155762172124183,-0.124944677212483,-0.0825685303160332,-0.051412628456132,-0.228117134657642,-0.0837967281603036,-0.0662078460480419,-0.112466326732997,-0.203032139136444,-0.182645471700199
2019-12-30,-0.058562653121883,0,-0.035711331932321,-0.0349080076596041,-0.0385990471377964,-0.0293115844940226,-0.0258795110057338,-0.0267551337937304,-0.0251069006153979,-0.0943890928159412,-0.0055112623076109,-0.122340425531915,-0.0505001219809711,-0.0397006852784418,-0.195753715498939,-0.14480198019802,-0.100236779794789,-0.0429152793192737,-0.14000927213723,0,-0.0272585669781931,-0.0572230014025243,-0.00050126569588238,-0.0389439252336454,-0.0233444497379692,-0.0951086956521741,-0.02656704026567,-0.0446503791069924,0,-0.0106883080382223,0,-0.145932605040365,-0.113641983753741,-0.068793721901781,-0.0372764424036552,-0.218765760491793,-0.0702186959339469,-0.0522814097839907,-0.101089846427307,-0.193345258208868,-0.168484534148471
2019-12-31,-0.058767088545726,0,-0.0354636237332118,-0.0347378302698663,-0.0376682217304116,-0.0291423533648842,-0.0256086263049931,-0.0256266613619796,-0.0239350127706867,-0.0928159412690089,-0.00322957723260386,-0.117021276595745,-0.0468406928519153,-0.0347519035338645,-0.192498230714792,-0.141707920792079,-0.0947119179163357,-0.0366259711431731,-0.120537783959205,0,-0.0194704049844238,-0.0507713884992986,0,-0.0463177570093464,-0.0262029537875166,-0.102355072463768,-0.0303030303030301,-0.0463352990732943,0,-0.0134359190556479,0,-0.14309481902477,-0.10810038477982,-0.0623028859499898,-0.0371290202018717,-0.214931974289608,-0.0668133675483512,-0.0506548780123154,-0.0971331590984982,-0.187512482659226,-0.16588684492215
2020-01-02,-0.0483612765792365,0,-0.042397630408468,-0.0417141929534417,-0.0465708461961637,-0.0358592218812782,-0.0315645923925895,-0.0368823718529682,-0.0326362064273106,-0.0744625065547982,0,-0.104018912529551,-0.0392778726518666,-0.0222621210356454,-0.17721160651097,-0.121287128712871,-0.0765588003157043,-0.0201627820939686,-0.121464997681968,0,-2.22044604925031e-16,-0.0546984572230013,-0.00395491068076215,-0.0377149532710286,-0.0128632682229619,-0.0951086956521741,-0.0211706102117057,-0.029486099410278,0,0,0,-0.133241371947752,-0.0903100470286441,-0.0457168716038814,-0.0284490272806522,-0.200255714910811,-0.0541346755097215,-0.0400731873338946,-0.0797483386181221,-0.176528585964364,-0.151857226409476
2020-01-03,-0.0471364899266361,-0.00082939657059844,-0.0519542371640102,-0.0508295318077699,-0.0590052715010063,-0.0450537145287565,-0.0400650721962678,-0.0505611079643302,-0.0445597507903063,-0.0749868904037757,-0.00421940928270048,-0.105200945626478,-0.0402537204196147,-0.0246186837711584,-0.175654635527247,-0.119430693069307,-0.0749802683504321,-0.0218275989641127,-0.125173852573021,0,0,-0.0401122019635342,-0.00488106065030758,-0.0371004672897203,-0.0109575988565969,-0.0969202898550725,-0.022415940224159,-0.0286436394271271,-0.00262008733624486,-0.00102951269732332,0,-0.133638060775988,-0.088806669516887,-0.0461528953810674,-0.0323951644260492,-0.198094701851735,-0.0557921221170928,-0.0436696737790235,-0.0781064138002024,-0.176895643619406,-0.151173043180793
2020-01-06,-0.0500734843149815,0,-0.0567822614008269,-0.0565930876731434,-0.0632685311510506,-0.0477291732899727,-0.0425964080426728,-0.0552921653550621,-0.0489160604292154,-0.0624016780283169,-0.0100616682895165,-0.104018912529551,-0.0385459868260555,-0.0283891841479791,-0.166312809624912,-0.11509900990099,-0.0726124704025234,-0.0233074361820188,-0.134445989800651,0,0,-0.0190743338008414,-0.00383809897289122,-0.0463177570093464,-0.0176274416388743,-0.0978260869565218,-0.0257368202573678,-0.0320134793597304,-0.00960698689956352,-0.00360329444063157,0,-0.133743975569363,-0.0852267635741766,-0.0484401078263051,-0.0391357224112246,-0.190015046612307,-0.0593614639107845,-0.0502936463685114,-0.0661012821574992,-0.173152701382405,-0.142440878844396
2020-01-07,-0.0472658567164365,0,-0.0500294875783558,-0.0493936481886701,-0.0572153679530878,-0.0417253343668668,-0.0359378524211896,-0.0491576372950839,-0.0418890690924753,-0.0445726271630834,-0.00616682895163911,-0.0892434988179672,-0.032934862161503,-0.0208481833943372,-0.155555555555556,-0.103960396039604,-0.0607734806629813,-0.0129485756566764,-0.124246638850257,0,0,-0.0277699859747544,-0.00429700211095441,-0.0414018691588792,-0.0138161029061444,-0.0923913043478262,-0.0195101701951014,-0.0286436394271271,-0.00524017467248916,-0.000171585449553868,0,-0.12773380269226,-0.0740448909790503,-0.0379260164678498,-0.0337354805633737,-0.180329386081526,-0.0523152656618555,-0.0432893142271177,-0.0493837760755989,-0.163767259806648,-0.132975976340506
2020-01-08,-0.0551751939052959,-0.00992236624155174,-0.0521845056820383,-0.0522653701889161,-0.0552671600022009,-0.040985854781446,-0.0362393917084792,-0.0478820226298228,-0.0422118875573519,-0.060304142632407,-0.0155793573515092,-0.101654846335698,-0.0436691876067337,-0.0305100906099408,-0.167303609341826,-0.113861386138614,-0.0726124704025234,-0.0223825379208274,-0.132591562355125,0,-0.0114591291061878,-0.0095371669004205,-0.00318729088618364,-0.0549205607476643,-0.030967127203429,-0.120471014492754,-0.042756330427563,-0.046335299073294,-0.0165938864628824,-0.0176733013040495,0,-0.13838399871891,-0.0844918341171434,-0.0459703129406668,-0.0451027067533522,-0.19166248374024,-0.0632289911922508,-0.0534763543878098,-0.0647058971211082,-0.175320298288325,-0.145620123815097
2020-01-09,-0.0471774594096555,-0.0040491575244701,-0.0326763824051847,-0.0317071526380918,-0.0378670321307926,-0.0245434161664992,-0.018933417240509,-0.0303215168508391,-0.0235888494742195,-0.0356581017304667,-0.00778967867575464,-0.0892434988179672,-0.03732617711637,-0.0201412145736835,-0.156829440905875,-0.102722772277228,-0.0505130228887113,-0.000924898261190132,-0.110338433008811,0,0,-0.0440392706872369,-0.00231120307715427,-0.0420163551401876,-0.0233444497379691,-0.106884057971015,-0.033623910336239,-0.0412805391743891,-0.0078602620087338,-0.0135552505147566,0,-0.130520738369391,-0.0681345874305254,-0.0270540071611778,-0.0357692154152711,-0.18067172035716,-0.0513717329725025,-0.0417210456237981,-0.0393775749222344,-0.162962128286652,-0.119592469570403
2020-01-10,-0.049888256644874,-0.00517113119609081,-0.0293839073050575,-0.028081271355341,-0.0349450507075741,-0.0223313294454737,-0.0167760325994173,-0.027519013483746,-0.0209674461670512,-0.0398531725222864,-0.00649139889646211,-0.0892434988179672,-0.0385459868260553,-0.0203768708472349,-0.160368011323426,-0.0996287128712869,-0.0536700868192558,-0.00258971513133432,-0.105238757533614,0,0,-0.0412342215988778,-0.001293272479996,-0.0346425233644867,-0.0219151977131954,-0.104166666666667,-0.033623910336239,-0.0412805391743891,-0.0078602620087338,-0.014070006863418,0,-0.131248656750383,-0.0697014108593409,-0.0282141202857953,-0.0356635995095158,-0.183252268020464,-0.0516416717066605,-0.0421042633688684,-0.0438705239346945,-0.163357862320993,-0.122402034893348
2020-01-13,-0.0461491588404465,0,-0.0329380253259922,-0.0314873310651029,-0.0400590402043031,-0.0269402487594737,-0.0206133430569873,-0.0326872057059997,-0.0251434602772268,-0.0235972732039852,-0.000324569944823105,-0.083924349881797,-0.0326909002195661,-0.00977233853742598,-0.146355272469923,-0.0860148514851484,-0.0363062352012604,0,-0.0996754751970353,0,0,-0.0412342215988778,-0.0012682413997378,-0.027883177570094,-0.014768937589327,-0.0942028985507246,-0.0186799501867994,-0.0370682392586351,0,-0.00549073438572423,0,-0.124708628965309,-0.0559896536981611,-0.0156606213157656,-0.028670632082907,-0.171418858579729,-0.0423466673956137,-0.0339309302231496,-0.0283666362885469,-0.154691354442749,-0.108573257263933
2020-01-14,-0.045816256782315,-0.00247486250327578,-0.0438545085058897,-0.0426960224313236,-0.0523685087087041,-0.0372048110093112,-0.0312955823102153,-0.0437977907924838,-0.0367353307642685,-0.0298898793917147,-0.00162284972411553,-0.0821513002364069,-0.0353744815808735,-0.0140141514613495,-0.150035385704176,-0.0860148514851484,-0.0418310970797136,-0.00931847250137063,-0.108020398701903,0,-0.00728332119446484,-0.0535764375876576,-0.000517308991998311,-0.0340280373831782,-0.017151024297283,-0.104166666666667,-0.0240763802407636,-0.0404380791912383,-0.00349344978165955,-0.00652024708304755,0,-0.127166582618456,-0.0603876015391187,-0.0214867525065837,-0.0316652830773468,-0.173996574570748,-0.0455590522302961,-0.0374238621313145,-0.0346501369525974,-0.157645527564412,-0.113118109888658
2020-01-15,-0.0556284733433265,-0.00765643542569661,-0.0405536914211027,-0.0391976424997396,-0.0481761754696637,-0.0340542174615416,-0.0286246163310827,-0.0399993849901923,-0.0337629700895065,-0.0314630309386471,-0.0113599480688089,-0.0886524822695038,-0.0409856062454258,-0.0215551522149914,-0.152583156404813,-0.0884900990099008,-0.0449881610102583,-0.0124246300018273,-0.104311543810851,0,0,-0.0454417952314164,-9.17806276123923e-05,-0.0377149532710286,-0.0276322058122902,-0.108695652173913,-0.0332088003320877,-0.0513900589721987,-0.0113537117903931,-0.0166437886067263,0,-0.131881617040764,-0.0617942710560061,-0.0238901171768614,-0.0387673240732921,-0.175830454963296,-0.0508329944861865,-0.0435467714729452,-0.0338060771302969,-0.159137880080106,-0.112889680971985
2020-01-16,-0.0620077244143893,-0.0114846524086508,-0.0403727930273498,-0.0389154363599354,-0.0473611690286927,-0.0337797407065584,-0.0288621047105718,-0.0396938187328125,-0.0341380586218355,-0.0267435762978501,-0.0146056475170399,-0.0851063829787236,-0.0451329592583558,-0.0229690898562992,-0.151450813871197,-0.0940594059405941,-0.0473559589581667,-0.0138863511785128,-0.104311543810851,0,0,-0.0446002805049087,-0.00169376976412372,-0.0364859813084119,-0.0328727965697939,-0.113224637681159,-0.0365296803652966,-0.0572872788542543,-0.0148471615720525,-0.0248798901853124,0,-0.136364313176279,-0.0622116289012393,-0.0257099024703792,-0.0434552872233996,-0.1761820294327,-0.0548629406009481,-0.0483782172261978,-0.0309329597577783,-0.16059582094064,-0.11028371533564
2020-01-17,-0.0605712134193346,-0.0128317174684418,-0.0327143980790717,-0.0310305041977411,-0.0372915550243031,-0.0273145586901798,-0.0222431687931317,-0.0294825952907962,-0.0242220951167356,-0.025694808599895,-0.0126582278481014,-0.0845153664302605,-0.0465967309099783,-0.0217908084885426,-0.156263269639066,-0.0934405940594057,-0.0465666929755307,-0.0122419148547416,-0.0908669448307858,0,0,-0.0451612903225805,-0.000759276101158668,-0.0358714953271035,-0.0328727965697939,-0.109601449275363,-0.0319634703196345,-0.0581297388374049,-0.0131004366812228,-0.023678792038435,0,-0.135967062465849,-0.0633272338606236,-0.0250588863598441,-0.0402871243837902,-0.178808330958703,-0.0535394435161726,-0.0470660867026295,-0.0296525596704099,-0.161926910993918,-0.109949348370654
2020-01-20,-0.0593242684098252,-0.00447203174286914,-0.043671344014142,-0.0420372100425158,-0.0503075735399926,-0.0387315221826898,-0.0328898548939152,-0.0418660910017872,-0.0353142065304943,-0.0010487676979547,-0.00746510873093165,-0.0667848699763597,-0.0375701390583073,-0.0147211202820037,-0.142108987968861,-0.0866336633663366,-0.0307813733228077,0,-0.0820584144645364,0,0,-0.0448807854137447,-0.000308716656514996,-0.0358714953271035,-0.0223916150547866,-0.0969202898550725,-0.0149439601494392,-0.0505475989890478,-0.00524017467248916,-0.0133836650652025,0,-0.130266205735975,-0.0495182556648135,-0.0132846339463639,-0.0362580033124429,-0.167259579100232,-0.0464829944292374,-0.0425466237263447,-0.00471438290992254,-0.152498286164627,-0.0842913737737155
2020-01-21,-0.0757081578323312,-0.0177861466110024,-0.0485884141239087,-0.0467123106129209,-0.0547872098004754,-0.0451246873851735,-0.0405688487604711,-0.0473811115527729,-0.0429886746852762,-0.0078657577346618,-0.02401817591691,-0.08096926713948,-0.0519638936325937,-0.0326309970719025,-0.152158527954707,-0.100247524752475,-0.0457774269928943,-0.0200656694636996,-0.0718590635141423,0,-0.0118632240055828,-0.0359046283309957,0,-0.0579929906542063,-0.0385898046688888,-0.11231884057971,-0.0352843503528433,-0.0648694187026114,-0.0235807860262008,-0.0288263555250513,0,-0.14252816083316,-0.063410602821718,-0.0310883342704025,-0.0531936395335432,-0.176737335271191,-0.0627754485595848,-0.0608005843026267,-0.0123214657819352,-0.161993372720061,-0.093006433529396
2020-01-22,-0.0734873867867568,-0.0157479852720567,-0.0456976048225211,-0.0435935135120925,-0.052209625538037,-0.0425644984546193,-0.0378151033796477,-0.0449823072929245,-0.0402574405166983,0,-0.0243427458617334,-0.0821513002364069,-0.0497682361551602,-0.0293318092421844,-0.145647558386413,-0.087871287128713,-0.0299921073401715,-0.00948558920102172,-0.0829856281872994,0,0,-0.0443197755960728,-0.00231766074098683,-0.0487757009345799,-0.0385898046688888,-0.105072463768116,-0.034869240348692,-0.0657118786857622,-0.0209606986899564,-0.0308853809196979,0,-0.140108415169134,-0.0532657545959806,-0.0217711946105373,-0.0513811951508476,-0.169051431514665,-0.0587609926000324,-0.0580191226314368,0,-0.160192664784598,-0.0720693232103682
2020-01-23,-0.0998125828349007,-0.0374155419114252,-0.0595775298683487,-0.0573907002965458,-0.0654101543633208,-0.0570409196420287,-0.0547806495620166,-0.0597266133368846,-0.0586394908275852,-0.0338894681960377,-0.0506329113924052,-0.104018912529551,-0.0731885825811178,-0.0583175308889946,-0.177494692144374,-0.105816831683168,-0.048934490923439,-0.0472455308281652,-0.104775150672232,0,-0.0322580645161291,-0.037868162692847,0,-0.0647523364485987,-0.0647927584564064,-0.142210144927536,-0.0684931506849311,-0.0859309182813814,-0.0445414847161573,-0.0538778311599175,0,-0.16377095996168,-0.0866264215476695,-0.0576370691874724,-0.0782205228678876,-0.198526308322017,-0.087925765709123,-0.0868699442960134,-0.0331802162496696,-0.18895810954512,-0.102503338152047
2020-02-03,-0.168584201315767,-0.103989499197203,-0.0832070877904378,-0.0793595166591708,-0.0899796726250679,-0.0880430367254851,-0.0926894396240076,-0.0883456858606217,-0.0980202799632579,-0.109489051094891,-0.121389159363843,-0.173758865248227,-0.144913393510613,-0.137733695075784,-0.244302901627743,-0.176980198019802,-0.143646408839777,-0.142466253192266,-0.163189615206307,0,-0.129032258064516,-0.0126227208976155,0,-0.100392523364487,-0.137684611719865,-0.228260869565217,-0.161477791614778,-0.156697556866049,-0.126637554585153,-0.13761153054221,0,-0.228365779688802,-0.16377357845233,-0.136872815729226,-0.142784531921937,-0.268101986701275,-0.159805552992845,-0.155819017449929,-0.0993656148079718,-0.260340533691036,-0.16037089352123
