Date,EW,Factor,MAXSER,MAXSER_Fac_Constraint,MAXSER_H,MAXSER_Stock_Long_Only,MAXSER_ALL_Long_Only,MAXSER_H_Stock_Long_Only,MAXSER_H_ALL_Long_Only,SSE50_ETF,SSE_ETF,HS300_ETF,CSI500_ETF,SZ100_ETF,SSE,SZ,SZ100,SSE50,CSI500,HS300,CSI100,CYB,CYB50
2018/6/20,1.091247162,1.013435273,1.542767476,1.579877459,1.34475117,1.426552743,1.563768395,1.165936572,1.360802314,1.162469594,1.009809579,1.116582216,0.837326415,1.11325546,0.939456193,0.933595883,1.109795684,1.136180101,0.829933625,1.098294271,1.202283593,0.797016194,0.731161098
2018/6/21,1.082044049,1.002585709,1.543899874,1.580990296,1.341142479,1.42205172,1.555540899,1.160567766,1.355310491,1.154452562,0.989901904,1.107404828,0.822524035,1.096749619,0.92659322,0.915451197,1.090323021,1.127750779,0.81250905,1.085461353,1.191690972,0.775550978,0.707811822
2018/6/22,1.084445004,1.004189575,1.549854739,1.58700019,1.351286956,1.430571365,1.566256141,1.166668876,1.363158542,1.157124906,0.992787074,1.112299435,0.833206165,1.103605891,0.931088268,0.924616641,1.098465889,1.129787161,0.823823585,1.090276643,1.19250547,0.789813553,0.725217871
2018/6/25,1.065631294,1.005654917,1.554099792,1.592093394,1.36173295,1.428504763,1.564105296,1.165674846,1.361372205,1.134855374,0.995383728,1.096697876,0.825576072,1.095479939,0.921285576,0.916252601,1.086582194,1.109126424,0.818221557,1.075646487,1.173611541,0.784158776,0.720339355
2018/6/26,1.054278751,1.005522148,1.540717354,1.577770444,1.354347776,1.418606166,1.552079861,1.156472947,1.348967282,1.122384435,0.995095211,1.085990923,0.83274836,1.089385475,0.916507955,0.917681195,1.082258849,1.096120597,0.823849129,1.066774801,1.161073121,0.797589572,0.736234529
2018/6/27,1.042976315,1.019772394,1.50628198,1.541486392,1.328158048,1.383484707,1.513217389,1.131653784,1.31471537,1.09788795,1.020773226,1.060294236,0.821455822,1.062722194,0.906413024,0.900907426,1.055571989,1.072473718,0.815741204,1.045068686,1.134183202,0.788065898,0.730247926
2018/6/28,1.038033072,1.021557364,1.490728848,1.524930364,1.31683223,1.371657125,1.499347374,1.122507358,1.302619772,1.087198574,1.023946913,1.054175977,0.815351747,1.053580498,0.897945217,0.891382943,1.043999501,1.060464874,0.807058053,1.034272273,1.121648929,0.786757068,0.729265462
2018/6/29,1.056858866,1.021424599,1.510188295,1.545288462,1.334367597,1.394528132,1.526938318,1.139944312,1.325253815,1.111249669,1.023658396,1.082014055,0.844040897,1.085322499,0.917445565,0.921621792,1.078678716,1.084399479,0.833026243,1.060694285,1.148798863,0.818892204,0.759941525
2018/7/2,1.018366879,1.0196515,1.503545974,1.539135288,1.337073375,1.380021832,1.509584261,1.131713752,1.297383358,1.069828339,1.020773226,1.053258239,0.830459332,1.060182834,0.894291762,0.902001446,1.049858801,1.043499098,0.820416612,1.029570878,1.109786546,0.809544366,0.748329981
2018/7/3,1.022905996,1.010874122,1.474278555,1.51049569,1.312400179,1.362583313,1.480378622,1.129159543,1.25877253,1.073391464,1.006635892,1.04928137,0.839157638,1.059674962,0.897942317,0.906102795,1.049201163,1.044636009,0.829732144,1.029968753,1.108273041,0.819100149,0.761498594
2018/7/4,1.012864954,0.988088195,1.459206723,1.495977974,1.297955052,1.373958668,1.463453632,1.146796592,1.239138202,1.064483651,0.96999423,1.038268505,0.827712498,1.036058913,0.88899765,0.887821726,1.024670473,1.0356496,0.817632441,1.016212896,1.096081094,0.797942772,0.741822852
2018/7/5,1.010971838,0.988111069,1.445351183,1.482427623,1.285423463,1.371162268,1.460509,1.15022229,1.241657155,1.064929042,0.96999423,1.029702943,0.80573783,1.021330625,0.880863645,0.870792482,1.011223307,1.038242633,0.795507713,1.009774987,1.096180633,0.781158355,0.728286942
2018/7/6,1.019193562,0.994419828,1.463627474,1.500351163,1.303689449,1.383224487,1.480887857,1.152029983,1.268597407,1.080072324,0.980092325,1.038574418,0.806043034,1.028440833,0.885164083,0.875623309,1.017807658,1.050600858,0.797721607,1.016628294,1.106667973,0.785559346,0.731795418
2018/7/9,1.044004003,0.986406775,1.485665264,1.522209544,1.312620657,1.416701634,1.504744266,1.169494956,1.299395037,1.11169506,0.967397576,1.068859798,0.826796887,1.065007618,0.90703552,0.900117322,1.051357608,1.080627558,0.815430362,1.045044819,1.138415848,0.806260569,0.746689538
2018/7/10,1.051171097,0.986794283,1.50046338,1.536318688,1.333408418,1.418440297,1.506924211,1.169107094,1.300890218,1.110358888,0.967974611,1.071613015,0.831222341,1.067293042,0.911068208,0.904519934,1.055860909,1.08060307,0.820057395,1.047561978,1.1381603,0.811890372,0.752717829
2018/7/11,1.030983773,0.974033094,1.523408065,1.558185247,1.355643302,1.426871037,1.499420467,1.178397676,1.290170232,1.092988653,0.947778419,1.053870065,0.815504349,1.048247842,0.895005118,0.886675333,1.036467768,1.063570828,0.80403217,1.029439763,1.118778247,0.796616614,0.737108268
2018/7/12,1.051443048,0.980447089,1.53017284,1.565614669,1.354459751,1.440420336,1.521133465,1.182626142,1.32108858,1.115703576,0.957876515,1.079260838,0.83931024,1.078212291,0.914300867,0.91121995,1.064435231,1.082087614,0.825800235,1.051652512,1.14012556,0.822927763,0.763875885
2018/7/13,1.051688832,0.979556255,1.547519051,1.582574491,1.360842591,1.456335063,1.536094535,1.189883905,1.340976407,1.117485138,0.95643393,1.081096316,0.841446666,1.084306755,0.912214605,0.916462385,1.071119741,1.083067107,0.830858329,1.05516723,1.14267274,0.824880304,0.765437461
2018/7/16,1.042308087,0.973310592,1.546656702,1.582099707,1.362658981,1.468903423,1.540345567,1.200080386,1.349126105,1.109022716,0.946624351,1.076507622,0.842362277,1.080751651,0.906691408,0.915518014,1.069186728,1.070780157,0.829423856,1.048942609,1.133107414,0.824089808,0.761390433
2018/7/17,1.036571854,0.977203687,1.516425887,1.552591381,1.339571861,1.443241922,1.519759101,1.187786739,1.321570096,1.102341856,0.952683208,1.069777537,0.839462841,1.07694261,0.90156323,0.912354748,1.064259953,1.062768869,0.829582869,1.042082354,1.124590119,0.826494935,0.765745044
2018/7/18,1.030116505,0.979622056,1.517676278,1.553875106,1.341407509,1.444166335,1.523801458,1.184387281,1.323346378,1.096997168,0.95643393,1.06488293,0.835495193,1.065261554,0.898061532,0.903518965,1.051740633,1.058533874,0.823267038,1.036627805,1.118967754,0.819488517,0.754779087
2018/7/19,1.029131693,0.979643992,1.515623731,1.552260121,1.347148815,1.441821465,1.521414395,1.185217909,1.322511127,1.101896466,0.95643393,1.065494756,0.828475507,1.064753682,0.893321287,0.898954028,1.051411815,1.060896463,0.816033367,1.035727827,1.121982003,0.810405707,0.750251531
2018/7/20,1.05572682,0.986117866,1.50472036,1.541481392,1.322488154,1.436638152,1.524701991,1.179189539,1.326005962,1.131292248,0.966532025,1.085990923,0.838699832,1.074657186,0.911598554,0.909045174,1.062529184,1.090457467,0.826238959,1.05522886,1.146756716,0.820336096,0.761536902
2018/7/23,1.07291166,0.993301789,1.465587701,1.502582588,1.289472286,1.399920003,1.497045573,1.163280697,1.292714336,1.144208577,0.977784189,1.09302692,0.844956508,1.07694261,0.921351949,0.915218126,1.068109194,1.104908046,0.832425792,1.065155203,1.157740156,0.826159573,0.773805862
2018/7/24,1.089775689,1.00268936,1.460030385,1.497582361,1.290836842,1.402697128,1.511978218,1.161170887,1.314714526,1.162469594,0.992498557,1.113217174,0.859148482,1.097257491,0.936179392,0.930104332,1.086460297,1.120987031,0.846896326,1.082059623,1.175530859,0.830561074,0.780775492
2018/7/25,1.087380707,0.997202328,1.466289147,1.503739169,1.296092068,1.413796035,1.515931977,1.167188457,1.318035652,1.162024203,0.983843047,1.112911261,0.859301083,1.098527171,0.935562374,0.929903588,1.084273585,1.121032508,0.847537329,1.080865393,1.173666734,0.831942787,0.781256021
2018/7/26,1.077064962,0.996306226,1.443277598,1.48145719,1.280871408,1.400818986,1.501642999,1.162584191,1.299119654,1.146880921,0.982400462,1.098533353,0.854265222,1.081767395,0.928660472,0.918946777,1.069534808,1.106735412,0.841921092,1.06832582,1.159959687,0.818586912,0.766368097
2018/7/27,1.073868371,0.996328311,1.442531619,1.481310004,1.285079934,1.402533122,1.503324108,1.164008993,1.302259735,1.146880921,0.982400462,1.095780137,0.849839768,1.07567293,0.925879218,0.913412707,1.062925968,1.104155498,0.83805943,1.063788469,1.156743169,0.812701256,0.758082507
2018/7/30,1.078438259,0.989961667,1.427963197,1.466278266,1.267916998,1.388275968,1.480689771,1.159487199,1.269462356,1.152225609,0.972302366,1.089661878,0.837021212,1.061452514,0.92441513,0.902212213,1.051696057,1.111246763,0.827819513,1.061931415,1.159593753,0.794900049,0.742609837
2018/7/31,1.082835611,0.992904639,1.422220204,1.460829234,1.261481548,1.388978604,1.485068677,1.159940717,1.27742609,1.155788734,0.976918638,1.093638746,0.838852434,1.06551549,0.926783641,0.901901713,1.051603603,1.112915399,0.828388673,1.062709946,1.160502047,0.795724183,0.739972847
2018/8/1,1.057862329,0.995299989,1.4246224,1.462918849,1.267646674,1.374260524,1.473088559,1.151307984,1.259449716,1.129956076,0.980669359,1.069165711,0.825728674,1.042915185,0.910071958,0.884862741,1.029432426,1.088918264,0.815082959,1.041481462,1.135887809,0.785838135,0.730965056
2018/8/2,1.032989697,0.972139535,1.420080317,1.459203127,1.274246447,1.395639506,1.465334253,1.166824885,1.242244083,1.106350372,0.944027698,1.045304502,0.806653441,1.014220416,0.891864287,0.862772449,1.001003241,1.067083884,0.797623102,1.018391091,1.111464993,0.769644424,0.712220513
2018/8/3,1.024081291,0.980923831,1.386141193,1.425939201,1.249587722,1.35504988,1.435184685,1.146317048,1.202824054,1.094324825,0.957876515,1.030620681,0.798870746,0.98857288,0.882977616,0.845239134,0.975811886,1.055361017,0.787044244,1.001571563,1.094905447,0.755128544,0.6996896
2018/8/6,1.014849944,0.988134289,1.356545037,1.395729152,1.230475352,1.310931066,1.399710145,1.128511867,1.16264278,1.093434043,0.969128679,1.019913729,0.782084541,0.966226511,0.871608374,0.827623379,0.956840018,1.052314533,0.770360614,0.988879728,1.087966103,0.734328445,0.684163977
2018/8/7,1.043739468,0.993870188,1.366118633,1.405286543,1.235665287,1.326537689,1.422367496,1.133468998,1.193354086,1.126838342,0.978072706,1.048363632,0.801464978,1.00253936,0.895521609,0.852304773,0.988035407,1.084341759,0.791374164,1.01776029,1.120214226,0.754024601,0.705750001
2018/8/8,1.032761265,0.977671951,1.34635187,1.386609361,1.232109339,1.33382891,1.409680087,1.143745352,1.175737945,1.110804279,0.952683208,1.033067985,0.791240653,0.979939055,0.884146245,0.835128435,0.96613609,1.070007058,0.779192401,1.001337127,1.103298956,0.73787625,0.688982215
2018/8/9,1.054168205,0.985435374,1.382875423,1.42248633,1.257478032,1.363319016,1.448768058,1.149607485,1.222528582,1.136191546,0.964800923,1.057846933,0.811231497,1.010411376,0.900356904,0.859986303,0.996587166,1.095202759,0.799021812,1.026418689,1.130441552,0.763283246,0.714106572
2018/8/10,1.053923506,0.981033652,1.39344077,1.433230523,1.269957544,1.383231678,1.463269113,1.15536048,1.234832025,1.136191546,0.957876515,1.05968241,0.814588738,1.012442864,0.900655908,0.866008034,1.003286535,1.094585329,0.803131414,1.028681473,1.130657858,0.770470088,0.717351405
2018/8/13,1.046701054,0.9958029,1.378767804,1.418797548,1.258906509,1.360484278,1.458929104,1.136557242,1.226533579,1.125056779,0.980957877,1.055093716,0.819624599,1.014220416,0.897615282,0.869090629,1.004144215,1.083785984,0.807084556,1.024248047,1.121333084,0.780476418,0.727447567
2018/8/14,1.046412917,1.011678204,1.389976852,1.429265956,1.268137726,1.34589199,1.464152539,1.121783985,1.232232312,1.121493654,1.00577034,1.050505022,0.815504349,1.007872016,0.896033911,0.86319919,0.996901676,1.079715842,0.804307889,1.018982013,1.115809939,0.773927682,0.719977692
2018/8/15,1.022955903,0.981099528,1.366010063,1.405999967,1.255117863,1.349640141,1.429470067,1.139897856,1.188645184,1.092988653,0.957876515,1.025420161,0.799328552,0.984255967,0.877440564,0.843181581,0.97229339,1.053269975,0.78753214,0.994530345,1.089580104,0.75354806,0.69735118
2018/8/16,1.024096927,0.968217626,1.348075005,1.389057261,1.240359701,1.352842759,1.416447276,1.145308337,1.168441727,1.092543262,0.937680323,1.02113738,0.792308866,0.974860335,0.871619651,0.835246641,0.963183602,1.051714156,0.780438005,0.989923509,1.085941503,0.746089565,0.694706867
2018/8/17,1.01226951,0.96086596,1.329654461,1.370713212,1.230149388,1.337686311,1.39195906,1.143063227,1.137003076,1.077845371,0.926139642,1.005535821,0.778116893,0.957084815,0.859947861,0.821158007,0.946761935,1.038162612,0.766812828,0.975691834,1.07255732,0.731020694,0.682446356
2018/8/20,1.028925892,0.965929415,1.321558869,1.362743654,1.215754049,1.327525644,1.388045135,1.141019081,1.137942184,1.094770215,0.933929602,1.016242773,0.782542347,0.964956831,0.869452517,0.826769996,0.954615608,1.053447946,0.771542198,0.987060135,1.087725231,0.731726585,0.69045422
2018/8/21,1.041095006,0.975661336,1.358085586,1.399306684,1.246914566,1.362656943,1.434483876,1.151173917,1.196373063,1.11169506,0.948932487,1.033679811,0.790477644,0.985271712,0.880845924,0.84002598,0.974936045,1.072362213,0.781014189,1.005005013,1.107996756,0.742573359,0.6987077
2018/8/22,1.035975951,0.975682853,1.348870198,1.390131315,1.242139348,1.35697784,1.428844483,1.148588355,1.188976465,1.113031232,0.948932487,1.031844333,0.785289181,0.978923311,0.874653834,0.830758838,0.965848271,1.071387093,0.772239398,0.999357418,1.103614801,0.733694417,0.689491474
2018/8/23,1.039502839,0.96207245,1.356853018,1.398696652,1.244149785,1.382027818,1.43689373,1.165405098,1.198052363,1.117485138,0.927870744,1.034903462,0.789104227,0.981462671,0.877881015,0.835341953,0.968386365,1.076159496,0.776493644,1.003004156,1.106835466,0.741824146,0.698045214
2018/8/24,1.04558888,0.975539144,1.344948824,1.386630751,1.226056362,1.359863019,1.431383654,1.146543191,1.187818958,1.123720607,0.94864397,1.036433027,0.786204792,0.980700863,0.879429521,0.83370613,0.967008354,1.080939334,0.774677284,1.004608044,1.109414869,0.739066327,0.691962279
2018/8/27,1.064910352,0.981854135,1.369009928,1.410594785,1.243476963,1.387969838,1.467148432,1.15765552,1.236544161,1.145099359,0.958453549,1.062435627,0.80573783,1.008379888,0.896012968,0.85766345,0.997762933,1.102952121,0.791884093,1.029150948,1.13546732,0.761155888,0.712239667
2018/8/28,1.062832972,0.986503296,1.366143251,1.407683957,1.244274458,1.378332209,1.463206551,1.149817963,1.229520009,1.140200061,0.965666474,1.059376497,0.806653441,1.00888776,0.895072459,0.858173023,0.997232146,1.098057281,0.794141891,1.027216555,1.131266897,0.760989227,0.713503236
2018/8/29,1.063028491,0.986525141,1.376766439,1.418268784,1.251376113,1.377768128,1.462603615,1.151608581,1.231245168,1.137082327,0.965666474,1.055399629,0.802533191,1.001523616,0.892273807,0.852721098,0.992070382,1.094705579,0.788993594,1.0231088,1.126835811,0.754917031,0.70886583
2018/8/30,1.050863504,0.97710726,1.36087511,1.402538945,1.243207773,1.374552094,1.447702897,1.156243471,1.21371824,1.128174514,0.950952106,1.044998589,0.790477644,0.990096496,0.882105736,0.840393077,0.979489151,1.084092513,0.777045401,1.012390331,1.115583743,0.743054487,0.694594199
2018/8/31,1.054403905,0.976018552,1.329235968,1.37064668,1.214570519,1.348030876,1.419836661,1.143776914,1.175610553,1.122829826,0.949221004,1.037044853,0.781779338,0.981716607,0.878082392,0.831812179,0.970975364,1.082022897,0.768695923,1.007378067,1.112790586,0.731476847,0.682906041
2018/9/3,1.051211788,0.964195862,1.347346105,1.388596566,1.230042135,1.365364353,1.422602153,1.159131714,1.18171133,1.11882131,0.930755915,1.034903462,0.785441782,0.978669375,0.876627647,0.830837052,0.966360072,1.078263657,0.772535552,1.003547647,1.107553616,0.735802407,0.687271355
2018/9/4,1.065952999,0.972360837,1.355757747,1.396950727,1.230091584,1.3627852,1.429953762,1.155753668,1.193243006,1.135746155,0.943450664,1.04713998,0.791088051,0.991366176,0.886244107,0.840554026,0.978221755,1.093374956,0.780742781,1.016258515,1.122322414,0.741824146,0.695597506
2018/9/5,1.044546539,0.970531983,1.340017817,1.381671427,1.219195913,1.345685597,1.410580961,1.147237502,1.165637474,1.107686544,0.940565493,1.025726074,0.780863727,0.970797359,0.871344168,0.825625667,0.958683053,1.067484864,0.768729609,0.996392838,1.098323914,0.72894838,0.683622045
2018/9/6,1.044534137,0.985359517,1.343228211,1.383806897,1.210196118,1.309403049,1.392445642,1.123325143,1.140930302,1.09833334,0.963646855,1.016854599,0.777353884,0.960893855,0.867238018,0.817927433,0.94618492,1.056466882,0.765266918,0.985740228,1.085123815,0.72519212,0.679124346
2018/9/7,1.047897601,0.987232086,1.343143602,1.384247749,1.217117691,1.325003101,1.410241787,1.127771135,1.161945804,1.109468107,0.966532025,1.023584684,0.776133069,0.959370239,0.870688164,0.817750665,0.94603193,1.065931668,0.765016584,0.99020024,1.091818459,0.726394429,0.676682834
2018/9/10,1.034210276,0.96151596,1.336232557,1.377381439,1.221139796,1.340993731,1.395399362,1.148060034,1.144255968,1.09833334,0.926139642,1.008900863,0.764230124,0.941340782,0.860114762,0.801648204,0.927109041,1.05532691,0.751142988,0.97582748,1.079451042,0.70885876,0.651898171
2018/9/11,1.030394152,0.968891838,1.333464106,1.374904823,1.219485327,1.337757585,1.400933141,1.14240356,1.150275587,1.090761699,0.937680323,1.005229908,0.763161911,0.941340782,0.858605243,0.802592968,0.927978828,1.048917354,0.750827676,0.974058037,1.075908789,0.711072761,0.653415243
2018/9/12,1.029466595,0.985643783,1.295651496,1.336911748,1.181756259,1.285201948,1.367989629,1.113171985,1.109939171,1.083190058,0.963935372,0.99819391,0.760720281,0.93067547,0.855805624,0.796997683,0.917451681,1.041317977,0.749402143,0.96735518,1.067863348,0.706297163,0.651906058
2018/9/13,1.041129257,0.984930513,1.278711258,1.319784896,1.165108341,1.272695683,1.354452017,1.111992303,1.097473194,1.09833334,0.962781304,1.008900863,0.764993133,0.936008126,0.865622494,0.802166326,0.92387121,1.056151608,0.753750743,0.977790574,1.081359194,0.709091678,0.655411716
2018/9/14,1.041221844,0.984217245,1.282765104,1.32356109,1.169557497,1.277670457,1.358546292,1.117751821,1.106760226,1.102341856,0.961627236,1.010430428,0.756905234,0.937785678,0.864032424,0.797265538,0.924663401,1.060572006,0.74558726,0.979459415,1.086555966,0.69649572,0.64425366
2018/9/17,1.030710541,0.986265678,1.269626045,1.310436249,1.154430411,1.259799073,1.342853124,1.113671909,1.09273745,1.092097871,0.964800923,1.000947127,0.747749123,0.927120366,0.854413064,0.786011198,0.913584004,1.04940404,0.734780578,0.968230687,1.076366924,0.687938889,0.636295933
2018/9/18,1.049455626,0.966576399,1.294332405,1.335697063,1.171646814,1.312222407,1.372749378,1.147329048,1.131665608,1.119266701,0.933929602,1.020219642,0.758736457,0.942610462,0.869930987,0.799165286,0.927804375,1.075153767,0.747730747,0.987719334,1.098703567,0.701968036,0.648249424
2018/9/19,1.060517795,0.967519527,1.3106099,1.352014548,1.191575257,1.333672694,1.395395229,1.156780578,1.160631635,1.130401467,0.935372187,1.033985724,0.767739966,0.955815135,0.879887049,0.810455295,0.942773187,1.087532981,0.756254246,1.00072536,1.113284772,0.709664036,0.656058993
2018/9/20,1.059762517,0.968831093,1.315429033,1.356663813,1.189684237,1.330292766,1.39344869,1.15408574,1.157361198,1.131737639,0.937391806,1.033373898,0.767587365,0.955561199,0.879369269,0.809057161,0.941633741,1.087683841,0.755709354,1.000013293,1.112884382,0.70722629,0.654040549
2018/9/21,1.090670219,0.969037353,1.339671729,1.380249915,1.203765448,1.357416596,1.4209558,1.167832514,1.194218299,1.172268188,0.937680323,1.065800669,0.782237143,0.980954799,0.901356699,0.826281057,0.967297549,1.125368512,0.767161987,1.030332792,1.150075005,0.71920351,0.666039107
2018/9/25,1.080460974,0.980591591,1.346859678,1.386888352,1.209581605,1.345403053,1.423225044,1.155212652,1.195094887,1.158015687,0.955568379,1.055093716,0.777964291,0.971813103,0.896089974,0.820797886,0.95823674,1.114081607,0.765139995,1.021063835,1.138221874,0.716495639,0.658880758
2018/9/26,1.091376086,0.986751581,1.370623214,1.410643614,1.229683778,1.366887016,1.45207009,1.165009031,1.237035386,1.174940532,0.96508944,1.066718408,0.77949031,0.982224479,0.904362527,0.827397579,0.968293085,1.12937525,0.768824762,1.03237383,1.151911693,0.724111622,0.663775611
2018/9/27,1.086457547,0.975054722,1.367710895,1.408231838,1.230459976,1.381159404,1.451732256,1.176944699,1.236232113,1.170486626,0.946912868,1.062129714,0.771402411,0.973590655,0.899516922,0.818967804,0.960671924,1.126175282,0.759205732,1.028249762,1.149320805,0.713719472,0.649781143
2018/9/28,1.099601955,0.98623695,1.375512243,1.414816639,1.232345213,1.37686277,1.461197913,1.169481859,1.248515524,1.184293736,0.964223889,1.073142579,0.781626736,0.983240223,0.909046387,0.825486237,0.968961178,1.139826525,0.766445629,1.038906299,1.161634624,0.719315637,0.658908362
2018/10/8,1.052035582,0.972083422,1.313659898,1.354714914,1.19863708,1.329323387,1.395676764,1.155591053,1.161000879,1.128174514,0.942008078,1.022055119,0.754158401,0.936769934,0.875266663,0.792052581,0.924658173,1.087421477,0.741821549,0.994204674,1.10935521,0.689924049,0.627199698
2018/10/9,1.054793257,0.990699477,1.323916327,1.364523627,1.20965893,1.315302159,1.404710808,1.141429386,1.174324258,1.133519202,0.971148298,1.02419651,0.751869373,0.936515998,0.876717541,0.790633321,0.92473797,1.089537881,0.739969746,0.99353762,1.10978208,0.685989915,0.62110099
2018/10/10,1.058396981,0.989616968,1.296340562,1.337462231,1.187742196,1.294989283,1.382864004,1.129806275,1.140746533,1.133519202,0.969417196,1.023584684,0.751716771,0.930421534,0.878271525,0.787125558,0.917989347,1.090584276,0.739170528,0.991394773,1.108464781,0.686373186,0.619954595
2018/10/11,1.009280606,0.98393199,1.277233012,1.318225132,1.1919664,1.266376218,1.346932844,1.11943433,1.091867648,1.086307793,0.960473168,0.970967659,0.694948878,0.874301676,0.832396637,0.739313009,0.870033017,1.045303289,0.68768804,0.943817689,1.062805676,0.643142557,0.576903663
2018/10/12,1.020571109,0.96204632,1.306086344,1.347440807,1.224506856,1.321792077,1.375317081,1.155860613,1.131585751,1.110804279,0.926139642,0.989016522,0.692202045,0.886998476,0.839953899,0.742672008,0.878147544,1.068753394,0.682996667,0.957899822,1.085246324,0.646466618,0.579418972
2018/10/15,1.00632802,0.941501387,1.298673529,1.341702896,1.210890822,1.348088352,1.376472525,1.177232068,1.13219137,1.096997168,0.89440277,0.974638614,0.6802991,0.873031996,0.827447926,0.731490379,0.864887763,1.054913249,0.670403001,0.944524016,1.071455051,0.637197269,0.570055714
2018/10/16,1.003643026,0.941522929,1.307424909,1.350161834,1.220157303,1.351224342,1.379526057,1.178043782,1.135285375,1.098778731,0.89440277,0.968214442,0.667633145,0.86135094,0.820433897,0.717193435,0.851228722,1.056230754,0.654522421,0.936826924,1.069641334,0.620107051,0.555853374
2018/10/17,1.014571402,0.959680347,1.29906988,1.34147434,1.199933788,1.328901364,1.37928777,1.15859909,1.134367917,1.103232638,0.922388921,0.971579485,0.67053258,0.868461148,0.825358765,0.723701158,0.858828421,1.062231022,0.659902692,0.942045225,1.075532965,0.627841277,0.56135776
2018/10/18,0.988912936,0.956523437,1.274383673,1.31652672,1.188929773,1.299139325,1.346079821,1.147476011,1.092478875,1.07739998,0.917484132,0.950165579,0.6557302,0.852463179,0.801130416,0.706238295,0.841773881,1.03593033,0.64155517,0.919733082,1.049751695,0.614166859,0.550090416
2018/10/19,1.017553839,0.939717872,1.286301575,1.329185875,1.183139424,1.346235429,1.372242004,1.179753411,1.129306213,1.109468107,0.8915176,0.974332701,0.669311766,0.875571356,0.821766527,0.725915237,0.865467529,1.069710586,0.659040891,0.947090117,1.081454267,0.637029588,0.575047461
2018/10/22,1.063312873,0.965730678,1.302372468,1.345734706,1.177016868,1.363873661,1.421172657,1.170933879,1.188093239,1.157570297,0.931044432,1.025726074,0.708377842,0.920010157,0.855408026,0.76139495,0.907078349,1.110741275,0.691794927,0.987973708,1.123681186,0.670186101,0.609957581
2018/10/23,1.04085368,0.962716182,1.251989101,1.296000613,1.143306148,1.321603962,1.376573563,1.144935502,1.120642621,1.11837592,0.926428159,0.991157913,0.691286434,0.894616557,0.836059436,0.744313727,0.883334347,1.077796649,0.679088547,0.961736284,1.090447243,0.658520288,0.595645953
2018/10/24,1.047129497,0.941678187,1.24029562,1.28474091,1.127075603,1.33207066,1.360774168,1.162728193,1.102838617,1.124611389,0.89440277,0.992687477,0.689302609,0.891315389,0.838788492,0.741378521,0.879846669,1.083339965,0.677800475,0.963179149,1.094102116,0.654466891,0.589459364
2018/10/25,1.054852482,0.939802022,1.200041454,1.245048913,1.084923812,1.308019001,1.335171588,1.152402436,1.069316395,1.127283733,0.8915176,0.997582084,0.689150008,0.890807517,0.838950882,0.739835258,0.879207467,1.086667617,0.676033447,0.965024119,1.09688283,0.649115368,0.585346989
2018/10/26,1.053163109,0.939443625,1.20521204,1.249793261,1.103126063,1.308683731,1.335308946,1.149498661,1.065364315,1.120602873,0.890940565,0.987486957,0.685792767,0.884459116,0.837355013,0.737409036,0.873756233,1.079588596,0.675959688,0.958778652,1.0893236,0.643807675,0.576499749
2018/10/29,1.033580062,0.943450216,1.158409217,1.202311655,1.065287871,1.244163696,1.277649946,1.107709619,0.981308407,1.082744668,0.896999423,0.957813403,0.677552266,0.858303707,0.819072269,0.719478753,0.844765993,1.044898373,0.66455527,0.929550667,1.051340811,0.637330293,0.569370694
2018/10/30,1.046457413,0.937967388,1.146467088,1.190318746,1.046961458,1.242608459,1.269527038,1.101545795,0.961652952,1.096997168,0.888632429,0.969132181,0.683808942,0.861604876,0.827431816,0.724685815,0.849657547,1.056298969,0.671263366,0.939632595,1.06189132,0.642156348,0.578340178
2018/10/31,1.059266973,0.956777473,1.186467844,1.230243621,1.088767053,1.261867367,1.31057974,1.100804794,1.012695981,1.11169506,0.917195615,0.98045096,0.694185869,0.872016252,0.838623525,0.735258629,0.862430016,1.071809936,0.682121136,0.9527933,1.076794751,0.650120435,0.583384879
2018/11/1,1.059747398,0.955280203,1.204817063,1.248581277,1.107047009,1.281789804,1.327990477,1.112074809,1.035997755,1.116594357,0.914887478,0.987486957,0.699069129,0.882681564,0.839736412,0.743607143,0.874848627,1.075763327,0.686341056,0.959805213,1.083741433,0.655600395,0.590574775
2018/11/2,1.085319465,0.96194384,1.255563896,1.299669139,1.139678285,1.338827949,1.391048848,1.133962845,1.113781401,1.155343343,0.924985574,1.028785204,0.724858843,0.92432707,0.862367603,0.77306031,0.912809148,1.111885182,0.708526612,0.994007397,1.121622768,0.687175914,0.622668199
2018/11/5,1.07523829,0.960093565,1.224123056,1.268459709,1.115374,1.310774794,1.361110577,1.119847009,1.072878099,1.13930928,0.922100404,1.015630948,0.721196399,0.917470797,0.858808553,0.77026365,0.906050344,1.098251431,0.708986729,0.985726633,1.10848839,0.687479677,0.623545881
2018/11/6,1.073769303,0.954686848,1.220043635,1.264229559,1.113070814,1.305614964,1.349387044,1.119022537,1.056659703,1.133964592,0.91373341,1.009206776,0.722569815,0.906551549,0.856851494,0.765563312,0.89627494,1.093043503,0.708550719,0.979779649,1.10141537,0.68759843,0.621838401
2018/11/7,1.065358258,0.954708389,1.23154515,1.275518236,1.123836646,1.302849473,1.346624934,1.118692065,1.054174606,1.125947561,0.91373341,1.000947127,0.715702732,0.900964957,0.851047336,0.761711443,0.890909006,1.085458993,0.70488511,0.973362887,1.094220159,0.685895626,0.620484134
